JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456700.615127,10.773,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.277,Z,13.875,15.028,,SN 2014J,AAVSO,STD,,,,
2456700.615694,10.777,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.276,Z,13.886,15.057,,SN 2014J,AAVSO,STD,,,,
2456700.61625,10.745,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.275,Z,13.913,15.069,,SN 2014J,AAVSO,STD,,,,
2456700.616817,10.744,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.273,Z,13.922,15.082,,SN 2014J,AAVSO,STD,,,,
2456700.617373,10.779,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.272,Z,13.862,15.050,,SN 2014J,AAVSO,STD,,,,
2456700.617928,10.746,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.271,Z,13.934,15.082,,SN 2014J,AAVSO,STD,,,,
2456700.618495,10.764,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.270,Z,13.979,15.147,,SN 2014J,AAVSO,STD,,,,
2456700.619063,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.269,Z,13.860,15.044,,SN 2014J,AAVSO,STD,,,,
2456700.619606,10.773,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.268,Z,13.857,15.022,,SN 2014J,AAVSO,STD,,,,
2456700.62015,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.266,Z,13.858,15.029,,SN 2014J,AAVSO,STD,,,,
2456700.620706,10.757,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.265,Z,13.878,14.990,,SN 2014J,AAVSO,STD,,,,
2456700.621273,10.773,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.264,Z,13.870,15.075,,SN 2014J,AAVSO,STD,,,,
2456700.621829,10.774,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.263,Z,13.872,15.056,,SN 2014J,AAVSO,STD,,,,
2456700.622396,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.262,Z,13.865,15.050,,SN 2014J,AAVSO,STD,,,,
2456700.622963,10.754,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.261,Z,13.904,15.051,,SN 2014J,AAVSO,STD,,,,
2456700.623519,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.260,Z,13.859,15.048,,SN 2014J,AAVSO,STD,,,,
2456700.624074,10.750,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.258,Z,13.927,15.112,,SN 2014J,AAVSO,STD,,,,
2456700.624653,10.774,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.257,Z,13.863,15.062,,SN 2014J,AAVSO,STD,,,,
2456700.630741,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.246,Z,13.873,15.039,,SN 2014J,AAVSO,STD,,,,
2456700.631296,10.760,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.245,Z,13.838,14.977,,SN 2014J,AAVSO,STD,,,,
2456700.631852,10.770,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.244,Z,13.851,14.996,,SN 2014J,AAVSO,STD,,,,
2456700.632407,10.772,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.243,Z,13.864,15.055,,SN 2014J,AAVSO,STD,,,,
2456700.635787,10.747,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.237,Z,13.998,15.158,,SN 2014J,AAVSO,STD,,,,
2456700.636343,10.773,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.236,Z,13.875,15.066,,SN 2014J,AAVSO,STD,,,,
2456700.636979,10.767,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.235,Z,13.878,15.060,,SN 2014J,AAVSO,STD,,,,
2456700.637546,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.234,Z,13.851,14.995,,SN 2014J,AAVSO,STD,,,,
2456700.638113,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.233,Z,13.847,15.025,,SN 2014J,AAVSO,STD,,,,
2456700.638692,10.777,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.232,Z,13.904,15.077,,SN 2014J,AAVSO,STD,,,,
2456700.639329,10.763,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.231,Z,13.845,15.001,,SN 2014J,AAVSO,STD,,,,
2456700.639896,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.230,Z,13.875,15.035,,SN 2014J,AAVSO,STD,,,,
2456700.640451,10.763,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.229,Z,13.834,15.006,,SN 2014J,AAVSO,STD,,,,
2456700.641019,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.228,Z,13.820,14.966,,SN 2014J,AAVSO,STD,,,,
2456700.641574,10.785,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.227,Z,13.817,14.994,,SN 2014J,AAVSO,STD,,,,
2456700.64213,10.773,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.226,Z,13.831,14.989,,SN 2014J,AAVSO,STD,,,,
2456700.64236,11.0,,,Vis.,OCR,,10.6,11.2,13175bjz,,,,Z,,,,SN 2014J,VVS,STD,,,,
2456700.642697,10.771,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.225,Z,13.863,15.035,,SN 2014J,AAVSO,STD,,,,
2456700.643264,10.790,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.224,Z,13.843,15.047,,SN 2014J,AAVSO,STD,,,,
2456700.643819,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.223,Z,13.810,14.984,,SN 2014J,AAVSO,STD,,,,
2456700.644375,10.779,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.222,Z,13.824,15.008,,SN 2014J,AAVSO,STD,,,,
2456700.644931,10.765,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.221,Z,13.825,14.974,,SN 2014J,AAVSO,STD,,,,
2456700.645486,10.762,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.220,Z,13.850,15.003,,SN 2014J,AAVSO,STD,,,,
2456700.646076,10.771,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.219,Z,13.839,15.037,,SN 2014J,AAVSO,STD,,,,
2456700.646632,10.768,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.218,Z,13.828,14.991,,SN 2014J,AAVSO,STD,,,,
2456700.647199,10.772,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.217,Z,13.828,14.977,,SN 2014J,AAVSO,STD,,,,
2456700.647766,10.799,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.217,Z,13.800,14.975,,SN 2014J,AAVSO,STD,,,,
2456700.648322,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.216,Z,13.829,15.009,,SN 2014J,AAVSO,STD,,,,
2456700.648912,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.215,Z,13.845,14.958,,SN 2014J,AAVSO,STD,,,,
2456700.649491,10.794,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.214,Z,13.822,15.020,,SN 2014J,AAVSO,STD,,,,
2456700.650058,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.213,Z,13.839,15.010,,SN 2014J,AAVSO,STD,,,,
2456700.650625,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.212,Z,13.827,15.016,,SN 2014J,AAVSO,STD,,,,
2456700.651192,10.792,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.211,Z,13.820,14.988,,SN 2014J,AAVSO,STD,,,,
2456700.651759,10.767,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.210,Z,13.823,14.984,,SN 2014J,AAVSO,STD,,,,
2456700.652315,10.767,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.209,Z,13.922,15.116,,SN 2014J,AAVSO,STD,,,,
2456700.65287,10.760,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.209,Z,13.860,14.995,,SN 2014J,AAVSO,STD,,,,
2456700.653438,10.754,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.208,Z,13.893,15.016,,SN 2014J,AAVSO,STD,,,,
2456700.654005,10.774,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.207,Z,13.871,15.066,,SN 2014J,AAVSO,STD,,,,
2456700.654537,10.784,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.206,Z,13.903,15.083,,SN 2014J,AAVSO,STD,,,,
2456700.655104,10.787,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.205,Z,13.851,15.035,,SN 2014J,AAVSO,STD,,,,
2456700.655683,10.766,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.204,Z,13.951,15.091,,SN 2014J,AAVSO,STD,,,,
2456700.656262,10.784,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.203,Z,13.913,15.069,,SN 2014J,AAVSO,STD,,,,
2456700.656817,10.755,0.008,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.203,Z,13.919,15.080,,SN 2014J,AAVSO,STD,,,,
2456700.657361,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.202,Z,13.830,14.969,,SN 2014J,AAVSO,STD,,,,
2456700.657928,10.771,0.009,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.201,Z,14.093,15.269,,SN 2014J,AAVSO,STD,,,,
2456700.658495,10.779,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.200,Z,13.826,15.010,,SN 2014J,AAVSO,STD,,,,
2456700.659063,10.770,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.199,Z,13.815,14.956,,SN 2014J,AAVSO,STD,,,,
2456700.659618,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.199,Z,13.816,15.008,,SN 2014J,AAVSO,STD,,,,
2456700.660197,10.754,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.198,Z,13.898,15.015,,SN 2014J,AAVSO,STD,,,,
2456700.660764,10.784,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.197,Z,13.882,15.044,,SN 2014J,AAVSO,STD,,,,
2456700.661331,10.785,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.196,Z,13.823,15.017,,SN 2014J,AAVSO,STD,,,,
2456700.661898,10.778,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.195,Z,13.826,14.994,,SN 2014J,AAVSO,STD,,,,
2456700.662442,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.195,Z,13.807,14.938,,SN 2014J,AAVSO,STD,,,,
2456700.663009,10.796,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.194,Z,13.850,15.015,,SN 2014J,AAVSO,STD,,,,
2456700.663576,10.749,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.193,Z,13.857,14.981,,SN 2014J,AAVSO,STD,,,,
2456700.664144,10.787,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.192,Z,13.841,15.063,,SN 2014J,AAVSO,STD,,,,
2456700.664711,10.779,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.192,Z,13.858,15.019,,SN 2014J,AAVSO,STD,,,,
2456700.665301,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.191,Z,13.849,15.027,,SN 2014J,AAVSO,STD,,,,
2456700.665856,10.803,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.190,Z,13.838,15.068,,SN 2014J,AAVSO,STD,,,,
2456700.666424,10.777,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.189,Z,13.872,15.052,,SN 2014J,AAVSO,STD,,,,
2456700.666991,10.761,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.188,Z,13.867,15.021,,SN 2014J,AAVSO,STD,,,,
2456700.667546,10.778,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.188,Z,13.824,14.973,,SN 2014J,AAVSO,STD,,,,
2456700.668113,10.777,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.187,Z,13.832,14.978,,SN 2014J,AAVSO,STD,,,,
2456700.668681,10.758,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.186,Z,13.874,15.062,,SN 2014J,AAVSO,STD,,,,
2456700.66878,10.464,0.004,,R,IPEA,,ENSEMBLE,100,X16156DHC,,0,,Z,,9.604,,SN 2014J,,STD,14,,,
2456700.669236,10.788,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.186,Z,13.833,15.010,,SN 2014J,AAVSO,STD,,,,
2456700.66929,10.753,0.003,,V,IPEA,,ENSEMBLE,100,X16156DHC,,0,,Z,,10.019,,SN 2014J,,STD,14,,,
2456700.669792,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.185,Z,13.825,15.014,,SN 2014J,AAVSO,STD,,,,
2456700.66980,12.139,0.007,,B,IPEA,,ENSEMBLE,100,X16156DHC,,0,,Z,,10.581,,SN 2014J,,STD,14,,,
2456700.670359,10.778,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.184,Z,13.838,14.976,,SN 2014J,AAVSO,STD,,,,
2456700.670914,10.801,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.183,Z,13.791,14.980,,SN 2014J,AAVSO,STD,,,,
2456700.671481,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.183,Z,13.810,14.942,,SN 2014J,AAVSO,STD,,,,
2456700.672037,10.773,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.182,Z,13.831,14.986,,SN 2014J,AAVSO,STD,,,,
2456700.672593,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.181,Z,13.855,15.008,,SN 2014J,AAVSO,STD,,,,
2456700.67316,10.779,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.181,Z,13.843,14.992,,SN 2014J,AAVSO,STD,,,,
2456700.673738,10.762,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.180,Z,13.887,15.010,,SN 2014J,AAVSO,STD,,,,
2456700.674294,10.771,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.179,Z,13.830,14.975,,SN 2014J,AAVSO,STD,,,,
2456700.67434,10.880,0.002,,V,KPK,,ENSEMBLE,133,13198CZR,,0,1.114,Z,,13.397,,SN 2014J,AAVSO,STD,0,,,
2456700.674861,10.785,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.179,Z,13.861,14.992,,SN 2014J,AAVSO,STD,,,,
2456700.675428,10.770,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.178,Z,13.830,15.011,,SN 2014J,AAVSO,STD,,,,
2456700.675984,10.766,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.177,Z,13.879,14.992,,SN 2014J,AAVSO,STD,,,,
2456700.676563,10.778,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.177,Z,13.829,14.986,,SN 2014J,AAVSO,STD,,,,
2456700.6771,10.5,,,Vis.,VNL,,106,,13184BGR,,,,Z,,,,SN 2014J,VVS,STD,,,,
2456700.67713,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.176,Z,13.878,15.109,,SN 2014J,AAVSO,STD,,,,
2456700.67715,10.900,0.002,,V,KPK,,ENSEMBLE,133,13198CZR,,0,1.113,Z,,13.378,,SN 2014J,AAVSO,STD,0,,,
2456700.677674,10.789,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.175,Z,13.815,14.956,,SN 2014J,AAVSO,STD,,,,
2456700.678241,10.764,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.175,Z,13.877,15.042,,SN 2014J,AAVSO,STD,,,,
2456700.678819,10.775,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.174,Z,13.872,15.057,,SN 2014J,AAVSO,STD,,,,
2456700.679398,10.785,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.173,Z,13.825,15.004,,SN 2014J,AAVSO,STD,,,,
2456700.67998,10.896,0.002,,V,KPK,,ENSEMBLE,133,13198CZR,,0,1.112,Z,,13.355,,SN 2014J,AAVSO,STD,0,,,
2456700.679988,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.173,Z,13.880,15.011,,SN 2014J,AAVSO,STD,,,,
2456700.68059,10.782,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.172,Z,13.857,15.053,,SN 2014J,AAVSO,STD,,,,
2456700.681157,10.759,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.171,Z,13.897,15.065,,SN 2014J,AAVSO,STD,,,,
2456700.681713,10.797,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.171,Z,13.844,15.024,,SN 2014J,AAVSO,STD,,,,
2456700.682269,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.170,Z,13.817,15.003,,SN 2014J,AAVSO,STD,,,,
2456700.68280,10.915,0.002,,V,KPK,,ENSEMBLE,133,13198CZR,,0,1.111,Z,,13.419,,SN 2014J,AAVSO,STD,0,,,
2456700.682824,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.170,Z,13.832,14.967,,SN 2014J,AAVSO,STD,,,,
2456700.683391,10.778,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.169,Z,13.849,15.019,,SN 2014J,AAVSO,STD,,,,
2456700.683958,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.168,Z,13.826,14.965,,SN 2014J,AAVSO,STD,,,,
2456700.684502,10.764,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.168,Z,13.835,14.971,,SN 2014J,AAVSO,STD,,,,
2456700.685069,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.167,Z,13.832,14.959,,SN 2014J,AAVSO,STD,,,,
2456700.68563,10.931,0.002,,V,KPK,,ENSEMBLE,133,13198CZR,,0,1.110,Z,,13.399,,SN 2014J,AAVSO,STD,0,,,
2456700.685637,10.787,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.167,Z,13.831,14.971,,SN 2014J,AAVSO,STD,,,,
2456700.686204,10.790,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.166,Z,13.820,14.973,,SN 2014J,AAVSO,STD,,,,
2456700.686748,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.165,Z,13.840,14.975,,SN 2014J,AAVSO,STD,,,,
2456700.687326,10.763,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.165,Z,13.900,15.008,,SN 2014J,AAVSO,STD,,,,
2456700.687882,10.774,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.164,Z,13.850,15.006,,SN 2014J,AAVSO,STD,,,,
2456700.688438,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.164,Z,13.849,14.997,,SN 2014J,AAVSO,STD,,,,
2456700.689016,10.783,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.163,Z,13.843,15.018,,SN 2014J,AAVSO,STD,,,,
2456700.689583,10.770,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.163,Z,13.850,14.990,,SN 2014J,AAVSO,STD,,,,
2456700.69015,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.162,Z,13.821,14.996,,SN 2014J,AAVSO,STD,,,,
2456700.690718,10.802,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.161,Z,13.821,15.014,,SN 2014J,AAVSO,STD,,,,
2456700.691296,10.791,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.161,Z,13.848,15.045,,SN 2014J,AAVSO,STD,,,,
2456700.69184,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.160,Z,13.880,15.056,,SN 2014J,AAVSO,STD,,,,
2456700.692407,10.788,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.160,Z,13.833,15.010,,SN 2014J,AAVSO,STD,,,,
2456700.692975,10.773,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.159,Z,13.831,14.945,,SN 2014J,AAVSO,STD,,,,
2456700.693542,10.792,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.159,Z,13.819,14.985,,SN 2014J,AAVSO,STD,,,,
2456700.69412,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.158,Z,13.850,15.004,,SN 2014J,AAVSO,STD,,,,
2456700.694688,10.788,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.158,Z,13.855,15.031,,SN 2014J,AAVSO,STD,,,,
2456700.695255,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.157,Z,13.841,14.998,,SN 2014J,AAVSO,STD,,,,
2456700.695822,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.157,Z,13.858,15.021,,SN 2014J,AAVSO,STD,,,,
2456700.696377,10.780,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.156,Z,13.903,15.067,,SN 2014J,AAVSO,STD,,,,
2456700.696944,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.156,Z,13.900,15.055,,SN 2014J,AAVSO,STD,,,,
2456700.697512,10.781,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.155,Z,13.839,15.030,,SN 2014J,AAVSO,STD,,,,
2456700.698079,10.777,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.155,Z,13.872,15.038,,SN 2014J,AAVSO,STD,,,,
2456700.698646,10.790,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.154,Z,13.825,15.008,,SN 2014J,AAVSO,STD,,,,
2456700.699213,10.789,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.154,Z,13.867,15.085,,SN 2014J,AAVSO,STD,,,,
2456700.699769,10.782,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.153,Z,13.829,14.972,,SN 2014J,AAVSO,STD,,,,
2456700.700336,10.793,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.153,Z,13.800,14.997,,SN 2014J,AAVSO,STD,,,,
2456700.700891,10.772,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.152,Z,13.846,14.997,,SN 2014J,AAVSO,STD,,,,
2456700.701458,10.776,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.152,Z,13.821,14.956,,SN 2014J,AAVSO,STD,,,,
2456700.702025,10.791,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.151,Z,13.845,15.015,,SN 2014J,AAVSO,STD,,,,
2456700.702569,10.798,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.151,Z,13.863,15.021,,SN 2014J,AAVSO,STD,,,,
2456700.703137,10.769,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.150,Z,13.848,14.998,,SN 2014J,AAVSO,STD,,,,
2456700.703715,10.790,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.150,Z,13.812,14.975,,SN 2014J,AAVSO,STD,,,,
2456700.704271,10.793,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.149,Z,13.789,14.978,,SN 2014J,AAVSO,STD,,,,
2456700.704861,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.149,Z,13.806,14.980,,SN 2014J,AAVSO,STD,,,,
2456700.70544,10.786,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.149,Z,13.808,14.964,,SN 2014J,AAVSO,STD,,,,
2456700.705995,10.788,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.148,Z,13.808,15.006,,SN 2014J,AAVSO,STD,,,,
2456700.706551,10.794,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.148,Z,13.821,15.023,,SN 2014J,AAVSO,STD,,,,
2456700.707118,10.777,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.147,Z,13.823,14.966,,SN 2014J,AAVSO,STD,,,,
2456700.707697,10.772,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.147,Z,13.834,14.969,,SN 2014J,AAVSO,STD,,,,
2456700.708264,10.798,0.006,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.146,Z,13.794,14.962,,SN 2014J,AAVSO,STD,,,,
2456700.708831,10.793,0.007,,TG,UJHA,,000-BLG-317,000-BLG-321,13174AGI,,0,1.146,Z,13.804,15.003,,SN 2014J,AAVSO,STD,,,,
